Particle, PH, ToF, MCP PH
p577, 16.50893, 74.572418, 30.116666
p577, 16.906076, 75.246551, 8.9966669
p577, 17.557569, 72.671569, 14.701666
p577, 17.103105, 68.890686, 26.258333
p577, 17.282257, 71.21997, 23.45
p577, 17.053737, 71.095581, 12.284999
p577, 16.846, 78.761627, 41.383335
p577, 16.982315, 74.576904, 53.584999
p577, 17.013158, 70.42926, 17.823333
p577, 17.369514, 77.868042, 62.123333
p577, 16.804512, 77.48944, 39.654609
p577, 16.841461, 74.017913, 49.70853
p577, 16.829658, 77.068939, 32.029243
p577, 16.689151, 72.375366, 15.279999
p577, 16.861614, 76.431152, 19.475
p577, 16.768835, 75.072998, 23.870128
p577, 17.185283, 74.78659, 28.51
p577, 16.613353, 73.776275, 29.782499
p577, 16.948701, 70.088317, 13.085
p577, 16.516862, 72.761016, 48.319698
p577, 16.450557, 72.020111, 68.979614
p577, 16.8549, 76.06903, 23.541666
p577, 16.651113, 74.236663, 84.97647
p577, 16.951618, 74.788055, 19.53
p577, 16.602056, 74.120117, 15.139166
p577, 16.833053, 70.373931, 8.8924999
p577, 17.07061, 76.706268, 25.94119
p577, 16.701385, 72.201904, 18.454999
p577, 16.600338, 73.509704, 34.962501
p577, 16.945898, 71.079101, 32.178333
p577, 17.055278, 130.31582, 5.25
p577, 16.858118, 72.415893, 28.409999
p577, 16.871315, 68.680908, 7.0216665
p577, 16.929792, 74.168273, 16.834999
p577, 16.768167, 72.23764, 11.049761
p577, 16.787872, 79.495452, 60.951316
p577, 16.672565, 74.353179, 60.772144
p577, 16.61199, 71.614044, 63.531665
p577, 16.736848, 77.088836, 87.28897
p577, 16.700241, 71.942871, 5.2550001
p577, 16.712566, 77.641235, 29.194999
p577, 16.802267, 75.505584, 54.916763
p577, 17.045213, 72.057708, 31.901666
p577, 16.957391, 78.009002, 12.413332
p577, 16.357738, 77.015655, 11.289848
p577, 16.550676, 71.108429, 27.190128
p577, 16.553382, 76.693634, 63.012916
p577, 16.911071, 73.688293, 42.235
p577, 16.997148, 71.285491, 27.66238
p577, 17.4347, 69.421325, 27.215
p577, 16.499778, 72.036041, 81.703331
p577, 17.291475, 67.197082, 12.409999
p577, 16.801153, 77.871673, 7.5500001
p577, 16.6063, 70.255401, 45.34
p577, 17.122026, 79.396331, 34.163333
p577, 16.621469, 75.988739, 49.326667
p577, 17.014719, 76.300659, 11.729999
p577, 17.129343, 75.842071, 34.646213
p577, 16.444812, 74.178833, 59.04
p577, 17.186388, 70.335235, 21.5825
p577, 16.876457, 73.405639, 40.119998
p577, 16.736236, 74.106262, 26.123333
p577, 16.684867, 73.435668, 31.266666
p577, 16.599676, 72.141326, 18.174999
p577, 16.692541, 71.307281, 45.653717
p577, 17.237173, 74.155181, 34.794998
p577, 16.628089, 75.03012, 21.146667
p577, 16.999687, 71.468811, 23.854999
p577, 17.021068, 70.46936, 13.649167
p577, 16.63902, 69.596435, 24.204999
p577, 17.276659, 70.718109, 26.979999
p577, 16.737056, 76.057708, 49.68
p577, 16.517097, 72.723693, 19.416666
p577, 17.004749, 80.099243, 56.224998
p577, 16.668558, 73.764251, 18.181667
p577, 16.933551, 72.09497, 83.449089
p577, 16.675682, 78.542999, 39.950882
p577, 16.780777, 69.876098, 26.162948
p577, 16.945442, 76.664032, 22.415
p577, 16.201145, 69.827331, 20.571666
p577, 16.836605, 76.651855, 58.416667
p577, 16.67374, 68.764068, 26.676666
p577, 16.410932, 74.386505, 26.113332
p577, 17.457914, 72.854522, 43.096668
p577, 17.07224, 75.543212, 22.559761
p577, 16.820165, 74.497406, 13.338333
p577, 17.101205, 72.774292, 29.193332
p577, 17.013519, 75.27246, 6.4866666
p577, 16.9713, 73.897796, 29.048334
p577, 16.972686, 80.827209, 20.171667
p577, 16.773042, 70.43692, 30.920385
p577, 17.025817, 74.615509, 49.503334
p577, 16.63973, 69.185668, 6.4883332
p577, 16.826307, 74.228179, 9.0416669
p577, 16.807615, 76.37149, 34.75
p577, 16.848592, 77.924346, 39.729999
p577, 16.747854, 70.499908, 30.786666
p577, 16.978601, 77.053894, 8.5333337
p577, 16.594322, 74.010253, 43.978847
p577, 16.88623, 73.187896, 25.326665
p577, 16.688108, 75.946472, 17.281665
p577, 17.06525, 72.076995, 28.538333
p577, 16.869415, 78.718505, 8.2816667
p577, 17.169235, 81.499145, 24.604999
p577, 17.058773, 72.796508, 124.50666
p577, 17.408018, 77.499908, 45.220001
p577, 16.494407, 74.833831, 29.665
p577, 16.576103, 74.824798, 50.204475
p577, 16.5463, 76.263488, 6.9050002
p577, 16.857633, 74.78302, 17.604486
p577, 16.660024, 74.95932, 26.116212
p577, 16.601347, 74.405975, 15.828332
p577, 16.714962, 71.88211, 20.534999
p577, 17.044382, 71.721344, 114.07785
p577, 16.731035, 73.747955, 97.592781
p577, 16.931432, 71.087402, 15.525833
p577, 17.076553, 74.502716, 10.086667
p577, 16.993438, 74.865295, 31.113718
p577, 17.089416, 72.148284, 24.968334
p577, 17.313955, 77.522918, 17.703332
p577, 17.322519, 74.242401, 26.111665
p577, 16.825555, 75.06668, 29.186666
p577, 17.05306, 72.295196, 32.316429
p577, 16.918506, 69.026611, 33.458095
p577, 17.289823, 78.298706, 29.028333
p577, 16.381519, 74.066314, 47.479583
p577, 16.976532, 69.394073, 8.5399999
p577, 16.543966, 78.257629, 22.03
p577, 17.326, 75.409118, 13.915
p577, 16.780614, 70.533599, 21.61119
p577, 16.685663, 73.123962, 24.829999
p577, 16.567762, 74.070861, 29.813333
p577, 17.017005, 73.21051, 15.625
p577, 16.854955, 71.545501, 61.402389
p577, 16.926763, 75.085571, 23.711666
p577, 17.371141, 74.904388, 14.968333
p577, 16.760765, 76.772399, 18.888334
p577, 16.879814, 76.657012, 50.576763
p577, 17.129688, 72.937835, 80.186668
p577, 17.345287, 68.734558, 37.154998
p577, 16.289066, 74.618682, 56.531272
p577, 16.971582, 72.787536, 18.528333
p577, 16.675199, 75.59671, 43.325
p577, 16.841596, 72.523315, 14.721666
p577, 17.089538, 72.135162, 18.3125
p577, 16.788353, 72.280029, 50.173332
p577, 16.944551, 78.012268, 10.596666
p577, 16.867498, 79.200836, 16.853332
p577, 16.597641, 70.619751, 26.829761
p577, 16.61993, 73.457885, 16.897857
p577, 17.028568, 70.970855, 18.856666
p577, 17.141355, 74.529174, 30.713094
p577, 16.575748, 74.492492, 18.236665
p577, 16.982498, 71.312042, 31.781665
p577, 16.474403, 74.67984, 47.70346
p577, 16.473192, 73.634399, 11.148333
p577, 17.405754, 73.33432, 18.764047
p577, 16.840524, 73.691741, 40.821666
p577, 16.546197, 67.218994, 16.195833
p577, 16.905454, 76.377105, 34.150383
p577, 17.010574, 68.513671, 8.503333
p577, 16.588207, 73.513153, 50.519546
p577, 17.112922, 71.684936, 20.204523
p577, 17.124534, 76.480896, 32.958332
p577, 16.266162, 73.25708, 21.754999
p577, 17.077716, 73.66217, 16.853332
p577, 16.809307, 75.585571, 13.533333
p577, 16.816707, 70.697387, 29.795
p577, 16.977287, 75.495086, 67.944999
p577, 16.953472, 75.702728, 14.354999
p577, 17.05664, 71.373382, 6.4366664
p577, 17.010122, 70.242858, 71.889999
p577, 16.709535, 72.036865, 26.378334
p577, 16.392175, 76.472839, 51.448093
p577, 16.629142, 77.336303, 23.052179
p577, 16.570823, 72.644775, 20.612499
p577, 17.174013, 72.144195, 26.746666
p577, 16.828887, 75.468719, 40.0
p577, 16.810003, 74.570709, 21.301191
p577, 16.961513, 69.178375, 13.665
p577, 17.041248, 75.554595, 34.705001
p577, 16.853799, 72.878418, 14.413332
p577, 16.705701, 71.85733, 11.265
p577, 16.643716, 430.67934, 5.4831819
p577, 16.575834, 76.30896, 12.851666
p577, 16.851495, 71.903228, 30.145
p577, 16.522363, 72.725158, 42.895
p577, 16.885671, 66.701446, 24.346666
p577, 17.217281, 72.660217, 101.99309
p577, 17.168132, 74.673584, 25.813333
p577, 16.797111, 71.022827, 32.189849
p577, 17.019437, 77.217773, 79.267364
p577, 17.488014, 70.621032, 8.7200002
p577, 16.511579, 72.82138, 30.890714
p577, 17.208656, 76.12741, 18.966667
p577, 16.814865, 69.414856, 11.093094
p577, 17.196514, 74.271179, 26.963333
p577, 16.751644, 75.036834, 10.318333
p577, 16.751756, 72.596099, 8.628333
p577, 17.054477, 73.361389, 17.033332
p577, 16.353797, 69.592315, 97.123336
p577, 16.68256, 72.731781, 66.153335
p577, 16.474567, 71.506897, 42.171665
p577, 16.957277, 77.038909, 16.471191
p577, 17.067743, 74.026336, 28.858333
p577, 16.804971, 75.035003, 38.962856
p577, 16.884092, 73.589233, 22.495
p577, 16.687213, 77.837768, 14.061666
p577, 17.002288, 77.750671, 69.598136
p577, 16.820751, 76.665741, 15.533333
p577, 16.248622, 75.185302, 11.961667
p577, 16.929851, 71.914611, 113.36
p577, 16.948791, 74.032165, 50.630001
p577, 16.934619, 70.746246, 13.436429
p577, 16.515583, 74.514648, 66.904998
p577, 16.930446, 70.427551, 22.671667
p577, 17.084888, 74.332672, 9.7216663
p577, 17.194259, 75.925018, 27.795
p577, 16.505947, 75.47293, 25.078332
p577, 17.115507, 69.589447, 42.555
p577, 17.040357, 77.491302, 56.022949
p577, 17.339218, 74.877807, 16.594999
p577, 16.946779, 72.743835, 23.583334
p577, 16.725044, 71.703826, 12.181666
p577, 17.092796, 74.04718, 7.73
p577, 16.818018, 73.457, 26.513334
p577, 16.984037, 73.392913, 34.838333
p577, 16.510107, 74.277038, 19.215
p577, 16.333385, 69.50946, 24.016666
p577, 17.01021, 77.898101, 43.926666
p577, 17.025777, 73.233459, 23.494047
p577, 17.172264, 74.550903, 61.486667
p577, 16.823305, 76.393676, 8.0316667
p577, 16.836319, 72.514587, 40.88343
p577, 17.131614, 74.308197, 29.607381
p577, 16.608907, 75.246185, 51.628334
p577, 17.082872, 75.761566, 24.283332
p577, 16.907293, 80.24646, 17.543333
p577, 17.058094, 69.404449, 52.738334
p577, 17.131877, 68.681945, 62.620254
p577, 16.685325, 75.169006, 28.604999
p577, 17.102697, 74.950622, 36.310001
p577, 16.72797, 74.988464, 20.754999
p577, 16.690912, 73.524047, 17.608333
p577, 17.082778, 73.659393, 34.955001
p577, 16.829835, 73.79422, 36.229999
p577, 16.57304, 76.80194, 10.56
p577, 17.0734, 67.678039, 26.578332
p577, 16.586931, 75.674346, 33.843334
p577, 16.803909, 73.691009, 34.314998
p577, 16.732818, 70.286254, 27.021667
p577, 16.759498, 73.596679, 20.52119
p577, 16.62318, 75.050079, 13.845
p577, 16.609821, 74.086242, 20.489999
p577, 16.551277, 75.292205, 37.796665
p577, 17.315183, 71.062713, 53.011665
p577, 16.781374, 75.502533, 30.415
p577, 17.148691, 71.534423, 34.273334
p577, 16.694358, 72.574585, 5.7966666
p577, 17.059652, 71.482116, 22.87
p577, 16.746582, 74.129943, 27.5
p577, 16.439121, 75.51123, 16.448333
p577, 16.698944, 72.599517, 66.331863
p577, 17.145933, 71.330535, 47.491664
p577, 16.779478, 79.993408, 19.646667
p577, 16.820482, 75.807067, 44.405304
p577, 16.553728, 66.77716, 11.564999
p577, 16.886949, 71.648925, 21.6
p577, 16.492687, 76.124206, 15.938333
p577, 17.199916, 71.434021, 21.656665
p577, 16.778575, 75.497222, 25.723333
p577, 16.823095, 72.170349, 19.811666
p577, 17.019674, 74.396667, 14.271666
p577, 16.864284, 69.379699, 17.3125
p577, 16.83756, 74.318817, 30.638334
p577, 16.880188, 76.213439, 21.028333
p577, 16.929334, 68.858123, 29.139165
p577, 16.770017, 66.75238, 40.601665
p577, 16.748733, 67.803527, 45.693332
p577, 16.438301, 71.367981, 29.006666
p577, 17.285085, 70.943573, 16.906665
p577, 16.660934, 76.930603, 25.806667
p577, 17.34527, 73.721557, 24.066429
p577, 16.823917, 70.361724, 34.101665
p577, 17.333833, 70.666381, 46.944999
p577, 17.011501, 75.050354, 75.302917
p577, 16.927215, 68.155517, 17.19
p577, 16.840259, 72.631256, 26.065
p577, 16.75757, 74.050628, 28.738332
p577, 17.02349, 80.19403, 26.471666
p577, 16.556032, 72.694732, 39.591274
p577, 16.632103, 77.502166, 29.189872
p577, 16.951988, 73.696991, 12.641666
p577, 17.016367, 73.601928, 41.807819
p577, 16.738502, 71.295135, 13.51
p577, 16.732233, 74.856201, 30.023332
p577, 17.091474, 74.230041, 17.186515
p577, 16.851556, 74.840057, 15.728846
p577, 16.772703, 72.366088, 29.533332
p577, 16.554504, 74.053649, 20.955833
p577, 16.954511, 75.752349, 28.483095
p577, 16.900503, 69.518829, 16.466667
p577, 17.05713, 70.230346, 15.134487
p577, 17.16138, 70.652221, 34.565391
p577, 16.897726, 75.70819, 22.958334
p577, 16.420475, 74.733001, 25.006666
p577, 16.99492, 71.118957, 38.221668
p577, 16.796297, 74.105621, 22.448333
p577, 16.817247, 72.40567, 19.905834
p577, 17.246944, 78.344268, 52.506668
p577, 16.37647, 72.452148, 43.614761
p577, 16.845438, 73.649597, 46.143333
p577, 17.279623, 72.932983, 32.331665
p577, 17.547512, 74.318328, 28.703332
p577, 16.34279, 76.059722, 46.029998
p577, 16.630853, 75.894226, 46.33625
p577, 16.301754, 74.977203, 17.042879
p577, 17.161504, 74.748321, 11.802576
p577, 16.660667, 71.476135, 11.468333
p577, 17.040998, 74.810211, 32.75
p577, 17.062418, 73.224731, 29.576429
p577, 16.453167, 70.805755, 7.94
p577, 16.617149, 65.853088, 21.36
p577, 16.890279, 76.763946, 42.248333
p577, 16.816131, 79.114532, 27.843334
p577, 16.579069, 76.711425, 12.526666
p577, 16.536792, 77.469909, 20.946666
p577, 17.141323, 73.112609, 125.95944
p577, 16.835308, 75.965271, 60.051666
p577, 16.469883, 74.531311, 10.988333
p577, 16.579036, 71.029083, 21.181667
p577, 17.463644, 70.599365, 12.586667
p577, 16.482704, 73.467804, 24.559999
p577, 16.946531, 71.212616, 45.575
p577, 16.281641, 73.345672, 9.6933336
p577, 16.755743, 77.419982, 33.080001
p577, 16.738939, 67.530639, 12.994999
p577, 17.093137, 79.329162, 68.135711
p577, 16.856779, 76.829101, 22.34
p577, 16.235811, 71.567504, 14.121666
p577, 16.930362, 69.823364, 22.659849
p577, 16.143732, 74.149993, 18.201665
p577, 16.835102, 75.25354, 72.188331
p577, 16.671295, 79.448547, 26.565834
p577, 16.916629, 76.854766, 5.1516666
p577, 16.763649, 76.522369, 30.762878
p577, 16.950931, 74.209686, 18.718334
p577, 17.097372, 74.201477, 26.52
p577, 16.673654, 72.541626, 67.105476
p577, 16.963211, 72.6492, 29.626667
p577, 16.672576, 71.554107, 24.805
p577, 16.69556, 74.640899, 55.108787
p577, 17.186071, 72.012664, 64.821662
p577, 16.655559, 76.69812, 40.961666
p577, 16.706445, 75.368133, 30.642499
p577, 16.420711, 71.739105, 14.006667
p577, 16.871059, 71.974456, 30.431667
p577, 16.867418, 77.240203, 18.748333
p577, 17.069253, 75.113006, 30.614999
p577, 16.611923, 79.114196, 70.284759
p577, 16.909015, 72.838745, 31.593334
p577, 16.65048, 76.179748, 27.363332
p577, 16.99423, 70.622436, 32.784999
p577, 16.323072, 80.468597, 8.835
p577, 16.760053, 77.575561, 70.511428
p577, 16.996065, 76.868164, 10.338333
p577, 16.353714, 78.192901, 25.531665
p577, 16.534292, 78.373382, 19.445512
p577, 17.21319, 76.200408, 25.934999
p577, 16.734678, 73.466369, 11.234999
p577, 16.677915, 74.171356, 62.998786
p577, 16.678569, 77.557067, 72.518333
p577, 16.553125, 73.899658, 61.551273
p577, 17.122726, 76.320037, 37.918335
p577, 16.687017, 72.482391, 20.598333
p577, 17.092292, 68.034973, 52.404167
p577, 16.809473, 69.15332, 5.7133331
p577, 16.816072, 78.418212, 11.883333
p577, 16.788198, 71.724762, 33.014999
p577, 16.563575, 70.594207, 26.236665
p577, 16.823993, 73.566314, 29.51
p577, 16.667099, 77.22705, 14.803333
p577, 16.627779, 74.358795, 16.631666
p577, 17.070053, 72.115997, 58.919117
p577, 16.903205, 75.325103, 20.181667
p577, 16.8535, 71.305297, 24.866428
p577, 16.437046, 71.343536, 11.561666
p577, 16.681957, 74.184631, 10.231666
p577, 16.954948, 72.25711, 104.6923
p577, 16.673069, 72.905029, 36.338333
p577, 16.883588, 76.057739, 42.813331
p577, 16.555622, 76.273071, 48.328334
p577, 16.47105, 75.80664, 27.994047
p577, 17.01893, 70.22174, 42.668335
p577, 16.552003, 71.095275, 23.153333
p577, 16.723053, 75.312988, 12.586667
p577, 17.087268, 71.734436, 27.911666
p577, 17.206455, 74.228973, 78.995002
p577, 16.688709, 76.833282, 40.854999
p577, 16.446346, 78.287719, 54.633205
p577, 16.45396, 72.042846, 29.83119
p577, 16.845075, 74.147857, 11.22119
p577, 16.703119, 71.261444, 13.409999
p577, 16.620822, 71.577697, 5.5016665
p577, 17.228467, 74.161132, 26.078332
p577, 17.005834, 74.322479, 9.809762
p577, 16.596725, 77.116638, 60.330001
p577, 17.229139, 75.044372, 66.245002
p577, 16.959495, 73.617126, 37.444522
p577, 16.635082, 73.195373, 17.441968
p577, 16.536472, 77.27713, 39.671665
p577, 17.109111, 71.619171, 15.13
p577, 16.874799, 79.791534, 7.5333333
p577, 16.880439, 76.445709, 13.436666
p577, 16.8887, 75.298858, 13.6125
p577, 17.060588, 69.384887, 31.871666
p577, 16.952861, 71.579956, 31.713333
p577, 16.658369, 71.768127, 39.581665
p577, 16.971668, 69.938964, 71.73545
p577, 17.020132, 73.082489, 15.006667
p577, 16.96026, 74.88385, 31.254047
p577, 16.471664, 74.531768, 13.248333
p577, 16.941589, 74.354278, 77.447502
p577, 17.13974, 73.895355, 97.418335
p577, 16.932596, 74.86325, 29.451665
p577, 16.919103, 76.674652, 23.864522
p577, 16.868215, 72.489715, 21.495
p577, 17.024841, 75.146118, 56.018787
p577, 17.380373, 73.111053, 36.016227
p577, 16.918138, 71.657623, 24.571189
p577, 16.933298, 76.716308, 32.379047
p577, 17.201219, 75.225067, 11.331666
p577, 16.957557, 72.585144, 27.643333
p577, 16.220808, 73.236694, 10.691666
p577, 17.056997, 74.378814, 42.796569
p577, 17.22817, 82.747436, 10.891666
p577, 16.618749, 75.872467, 7.2750001
p577, 16.345258, 76.848144, 26.043333
p577, 17.155443, 72.740387, 8.8999996
p577, 16.467464, 72.225006, 33.226188
p577, 16.522022, 69.311676, 75.078331
p577, 17.206461, 74.483062, 29.285303
p577, 16.903747, 66.065551, 9.1949996
p577, 16.793106, 78.542175, 13.22
p577, 17.097938, 73.331512, 22.534999
p577, 17.005163, 74.390197, 5.8049998
p577, 16.802433, 71.423004, 27.135833
p577, 16.445631, 70.056304, 43.366428
p577, 16.9398, 74.535156, 21.191667
p577, 17.207738, 75.513855, 33.365303
p577, 17.011823, 68.474243, 53.09119
p577, 16.815401, 77.587677, 6.6466665
p577, 17.293054, 75.807617, 54.369583
p577, 17.209142, 77.280304, 17.273332
p577, 16.641338, 73.934265, 21.76
p577, 16.805656, 75.20996, 43.013462
p577, 16.729362, 74.62149, 33.663333
p577, 17.135685, 71.418609, 10.081666
p577, 17.128665, 80.614685, 54.838333
p577, 17.06948, 76.544311, 28.697856
p577, 16.783453, 69.423156, 53.525001
p577, 16.638259, 73.810394, 32.969242
p577, 17.009351, 72.870147, 15.752575
p577, 17.064415, 70.173217, 11.38
p577, 17.324989, 75.673675, 28.911666
p577, 17.060476, 70.928436, 30.426666
p577, 16.711921, 72.834228, 26.911666
p577, 17.284177, 79.351654, 10.921667
p577, 17.160158, 66.26538, 30.266666
p577, 17.056575, 77.058258, 17.684999
p577, 16.713779, 76.780151, 12.3
p577, 16.89129, 78.746521, 23.435833
p577, 16.758853, 73.830078, 30.893333
p577, 16.792053, 73.607421, 26.282499
p577, 16.237457, 70.061798, 51.531471
p577, 17.183452, 72.350097, 18.913333
p577, 16.824985, 62.095947, 19.041666
p577, 17.171697, 72.650238, 23.051969
p577, 17.252244, 77.514495, 10.058333
p577, 17.022333, 77.73056, 28.0
p577, 16.74102, 70.182556, 39.650383
p577, 16.587234, 74.152771, 12.395
p577, 17.094532, 74.754394, 28.996666
p577, 16.568561, 75.835723, 41.282878
p577, 16.632801, 75.175415, 7.2333331
p577, 16.693279, 72.806182, 10.011666
p577, 17.304618, 76.893219, 11.668333
p577, 17.064283, 74.172332, 49.927822
p577, 16.724342, 73.524139, 16.375
p577, 17.354488, 68.653198, 41.038333
p577, 16.40669, 70.478607, 7.6866664
p577, 16.455516, 73.185424, 26.773332
p577, 16.488756, 75.900543, 21.111665
p577, 16.553876, 78.461669, 22.951665
p577, 16.980632, 72.254943, 21.334999
p577, 16.956596, 74.600647, 29.481666
p577, 17.320861, 74.671508, 28.479999
p577, 16.873706, 76.438995, 45.975833
p577, 16.788349, 76.232543, 46.506668
p577, 16.823902, 77.353729, 5.4616665
p577, 16.786336, 75.344207, 13.755833
p577, 16.514638, 75.408172, 83.283569
p577, 17.05731, 72.683105, 22.895
p577, 16.59921, 69.094665, 30.003334
p577, 16.769659, 69.955444, 37.350097
p577, 17.070905, 72.692901, 26.663333
p577, 16.504541, 72.924957, 64.25
p577, 16.697341, 77.774902, 13.64106
p577, 17.221183, 72.406585, 12.413332
p577, 16.602525, 70.556945, 26.934999
p577, 17.182952, 77.454925, 17.254999
p577, 16.843236, 65.787262, 20.834999
p577, 17.351186, 72.238586, 48.318332
p577, 16.731798, 69.15686, 15.929166
p577, 16.797885, 75.059204, 31.479999
p577, 17.156343, 74.195648, 23.74119
p577, 16.957746, 71.366455, 33.193332
p577, 16.891511, 74.464721, 41.369243
p577, 17.058013, 68.947876, 66.429046
p577, 16.968664, 72.787048, 52.753334
p577, 16.963731, 76.970001, 116.22
p577, 16.845493, 72.894317, 35.715
p577, 16.790321, 74.931884, 16.094999
p577, 16.373498, 67.422515, 12.965
p577, 17.282774, 73.326934, 15.684047
p577, 16.828424, 77.748168, 30.953332
p577, 16.959697, 74.040435, 32.194999
p577, 17.070264, 71.449157, 6.6300001
p577, 16.601402, 72.29248, 33.343334
p577, 16.601263, 74.795776, 29.165512
p577, 16.805538, 73.942657, 13.104999
p577, 16.701574, 78.310485, 18.231666
p577, 16.985244, 74.420684, 38.12881
p577, 16.901441, 72.178405, 23.581666
p577, 17.233631, 70.864654, 39.263332
p577, 16.677251, 71.122375, 15.564999
p577, 16.785165, 75.096435, 50.088333
p577, 16.892559, 70.821167, 24.389999
p577, 17.10935, 55.187957, 8.1450004
p577, 16.761732, 72.190094, 73.080001
p577, 16.816705, 72.426666, 26.581666
p577, 17.279138, 72.365203, 35.273334
